DESI_RA,DESI_DEC,DESI_GLON,DESI_GLAT,DESI_BRICKNAME,DESI_BRICKID,DESI_BRICKQ,PGC_ID,1PGC,T17,Vcmb,DM,eDM,DMsnIa,eDMsn1,DMtf,eDMtf,DMfp,eDMfp,DMsbf,eDMsbf,DMsnII,eDMsn2,DMtrgb,eDMt,DMcep,eDMcep,DMmas,eDMmas,RA,DE,glon,glat,sgl,sgb,SGX,SGY,SGZ,separation_arcsec,diff_glon,diff_glat,match_score
182.3146747352496,23.5,231.45247302915416,79.80537293395487,1823p235,462841,1,3783363.0,3783363.0,44887.0,23776.0,37.339,0.53,,,,,37.339,0.53,,,,,,,,,,,182.3115,23.5063,231.4137,79.8051,90.7168,-3.8497,-2.91,232.91,-15.67,24.984616834345914,0.03877302915415726,0.00027293395487504313,0.4554562436814642
204.56859971711458,11.25,339.9165232762843,70.67919798336482,2045p112,395621,3,48190.0,48190.0,0.0,17272.0,36.703,0.41,,,36.703,0.41,,,,,,,,,,,,,204.5613,11.2512,339.9004,70.684,108.2966,13.2888,-52.08,157.5,39.18,26.133516510941778,0.01612327628430421,0.004802016635181872,0.45648390143518236
161.28390596745027,40.0,178.54823034501155,60.9192093762897,1612p400,543485,1,2159001.0,2159001.0,0.0,20945.0,37.209,0.52,,,,,37.209,0.52,,,,,,,,,,,161.2935,39.9986,178.5468,60.9267,67.9701,-12.8132,75.39,186.31,-45.71,26.934063711619434,0.0014303450115562555,0.007490623710296518,0.4578220305821767
123.52589641434263,46.0,173.82094173913322,33.10668970442316,1235p460,568728,0,2273845.0,23092.0,33616.0,15220.0,36.029,0.44,,,,,36.029,0.44,,,,,,,,,,,123.5177,46.0048,173.8145,33.1016,41.5663,-25.7529,101.38,89.9,-65.37,26.808641018422414,0.006441739133208557,0.005089704423163255,0.4583421271967454
227.38826815642457,6.25,6.790655281739596,51.12277193804122,2273p062,367228,2,1297235.0,1297235.0,50762.0,23102.0,37.749,0.54,,,,,37.749,0.54,,,,,,,,,,,227.3953,6.2525,6.8005,51.1186,119.5116,34.0292,-92.65,163.69,127.01,26.72513215498053,0.009844718260404228,0.0041719380412175155,0.45943552555129724
238.97560975609755,31.5,50.57984970031114,49.84277268848487,2389p315,503948,0,1949811.0,1949811.0,0.0,22581.0,37.609,0.52,,,,,37.609,0.52,,,,,,,,,,,238.9733,31.4928,50.5683,49.8441,87.0098,46.3929,7.98,152.86,160.69,26.87220930733649,0.01154970031113578,0.0013273115151264392,0.46074716694853707
72.92887029288703,5.5,193.0615212704131,-23.47268035210271,0729p055,362312,0,16186.0,16186.0,0.0,4526.0,33.893,0.39,,,33.893,0.39,,,,,,,,,,,,,72.9237,5.5055,193.0535,-23.4739,328.8532,-52.8282,23.32,-14.1,-35.94,27.1164161989162,0.008021270413081538,0.0012196478972903435,0.46118118829230853
139.64467005076142,35.0,189.31828369576718,44.27477933794269,1396p350,520510,0,2057852.0,2057852.0,0.0,7168.0,34.939,0.47,,,,,34.939,0.47,,,,,,,,,,,139.6357,35.0016,189.3151,44.2678,59.7153,-28.9205,31.47,53.89,-34.48,27.071815590877303,0.0031836957671771415,0.006979337942688346,0.4613599602244872
227.1806167400881,19.25,26.276034902713278,57.59377957771461,2271p192,440183,3,214359.0,214359.0,42882.0,15050.0,36.789,0.51,,,,,36.789,0.51,,,,,,,,,,,227.1782,19.2429,26.262,57.5935,103.8281,36.1474,-28.72,116.66,87.76,26.84741000924134,0.01403490271327712,0.0002795777146147316,0.4617713139152475
170.375,2.75,257.6412383743421,57.48643746324929,1703p027,346889,3,34807.0,34794.0,7498.0,15835.0,36.549,0.48,,,,,36.549,0.48,,,,,,,,,,,170.3823,2.7517,257.6498,57.4924,106.9466,-21.6194,-41.31,135.57,-56.17,26.953701724945184,0.008561625657932836,0.0059625367507152305,0.4637525244910678
